Date,High,Low,Open,Close,Volume,Adj Close
2017-01-03,8.0600004196167,7.400000095367432,7.440000057220459,7.940000057220459,18495400,7.940000057220459
2017-01-04,8.399999618530273,7.949999809265137,7.949999809265137,8.119999885559082,21870200,8.119999885559082
2017-01-05,8.229999542236328,7.840000152587891,8.199999809265137,7.860000133514404,20728800,7.860000133514404
2017-01-06,8.029999732971191,7.710000038146973,7.889999866485596,7.900000095367432,12272700,7.900000095367432
2017-01-09,8.039999961853027,7.760000228881836,7.96999979019165,7.789999961853027,8703700,7.789999961853027
2017-01-10,7.739999771118164,7.300000190734863,7.739999771118164,7.329999923706055,21914100,7.329999923706055
2017-01-11,7.46999979019165,7.309999942779541,7.380000114440918,7.460000038146973,11136100,7.460000038146973
2017-01-12,7.489999771118164,7.309999942779541,7.46999979019165,7.460000038146973,11400300,7.460000038146973
2017-01-13,7.619999885559082,7.440000057220459,7.460000038146973,7.440000057220459,8424000,7.440000057220459
2017-01-17,7.590000152587891,7.329999923706055,7.420000076293945,7.369999885559082,11496300,7.369999885559082
2017-01-18,7.369999885559082,7.119999885559082,7.360000133514404,7.239999771118164,11661700,7.239999771118164
2017-01-19,7.260000228881836,7.010000228881836,7.199999809265137,7.050000190734863,10727000,7.050000190734863
2017-01-20,7.139999866485596,6.96999979019165,7.070000171661377,7.130000114440918,9999800,7.130000114440918
2017-01-23,7.199999809265137,7.019999980926514,7.139999866485596,7.099999904632568,6871100,7.099999904632568
2017-01-24,7.289999961853027,7.070000171661377,7.070000171661377,7.239999771118164,11393700,7.239999771118164
2017-01-25,7.329999923706055,7.130000114440918,7.260000228881836,7.300000190734863,9253800,7.300000190734863
2017-01-26,7.46999979019165,7.300000190734863,7.309999942779541,7.409999847412109,8462400,7.409999847412109
2017-01-27,7.389999866485596,7.150000095367432,7.389999866485596,7.210000038146973,6570400,7.210000038146973
2017-01-30,7.210000038146973,5.900000095367432,7.210000038146973,6.059999942779541,48169500,6.059999942779541
2017-01-31,6.039999961853027,5.909999847412109,5.96999979019165,6.010000228881836,12600400,6.010000228881836
2017-02-01,6.010000228881836,5.809999942779541,5.980000019073486,5.940000057220459,11336800,5.940000057220459
2017-02-02,6.190000057220459,5.909999847412109,6.0,6.130000114440918,13138400,6.130000114440918
2017-02-03,6.150000095367432,6.0,6.110000133514404,6.090000152587891,7914600,6.090000152587891
2017-02-06,6.090000152587891,5.940000057220459,6.059999942779541,5.949999809265137,10232700,5.949999809265137
2017-02-07,6.0,5.75,5.960000038146973,5.78000020980835,8383300,5.78000020980835
2017-02-08,5.829999923706055,5.690000057220459,5.789999961853027,5.809999942779541,7993600,5.809999942779541
2017-02-09,5.809999942779541,5.619999885559082,5.809999942779541,5.769999980926514,8634500,5.769999980926514
2017-02-10,5.949999809265137,5.75,5.75,5.860000133514404,5640200,5.860000133514404
2017-02-13,5.909999847412109,5.71999979019165,5.909999847412109,5.730000019073486,7011300,5.730000019073486
2017-02-14,5.940000057220459,5.75,5.75,5.860000133514404,6423100,5.860000133514404
2017-02-15,5.954999923706055,5.860000133514404,5.900000095367432,5.929999828338623,6606400,5.929999828338623
2017-02-16,6.130000114440918,5.900000095367432,5.949999809265137,6.059999942779541,12384300,6.059999942779541
2017-02-17,6.090000152587891,5.909999847412109,6.079999923706055,5.960000038146973,6654400,5.960000038146973
2017-02-21,6.090000152587891,5.979000091552734,6.0,6.039999961853027,6894500,6.039999961853027
2017-02-22,6.139999866485596,5.800000190734863,6.110000133514404,5.880000114440918,12318800,5.880000114440918
2017-02-23,6.090000152587891,5.71999979019165,5.920000076293945,6.070000171661377,14400600,6.070000171661377
2017-02-24,6.170000076293945,5.75,5.96999979019165,6.150000095367432,16425900,6.150000095367432
2017-02-27,6.480000019073486,6.050000190734863,6.150000095367432,6.380000114440918,12318900,6.380000114440918
2017-02-28,6.389999866485596,6.199999809265137,6.320000171661377,6.210000038146973,8058600,6.210000038146973
2017-03-01,6.400000095367432,6.199999809265137,6.25,6.25,7811200,6.25
2017-03-02,6.28000020980835,6.040999889373779,6.159999847412109,6.139999866485596,11631200,6.139999866485596
2017-03-03,6.239999771118164,6.070000171661377,6.159999847412109,6.070000171661377,6471800,6.070000171661377
2017-03-06,6.199999809265137,5.909999847412109,6.070000171661377,6.0,8494000,6.0
2017-03-07,6.135000228881836,5.840000152587891,6.070000171661377,5.889999866485596,7559400,5.889999866485596
2017-03-08,6.0,5.840000152587891,5.909999847412109,5.860000133514404,6008600,5.860000133514404
2017-03-09,5.920000076293945,5.760000228881836,5.900000095367432,5.849999904632568,7103400,5.849999904632568
2017-03-10,5.949999809265137,5.820000171661377,5.889999866485596,5.860000133514404,6784700,5.860000133514404
2017-03-13,5.800000190734863,5.550000190734863,5.78000020980835,5.639999866485596,15606100,5.639999866485596
2017-03-14,5.610000133514404,5.449999809265137,5.599999904632568,5.539999961853027,8916900,5.539999961853027
2017-03-15,5.755000114440918,5.460000038146973,5.53000020980835,5.699999809265137,8805200,5.699999809265137
2017-03-16,6.179999828338623,5.730000019073486,5.75,6.099999904632568,14368300,6.099999904632568
2017-03-17,6.099999904632568,5.659999847412109,6.099999904632568,5.679999828338623,19987900,5.679999828338623
2017-03-20,5.840000152587891,5.650000095367432,5.78000020980835,5.739999771118164,9186000,5.739999771118164
2017-03-21,5.900000095367432,5.559999942779541,5.75,5.599999904632568,16525700,5.599999904632568
2017-03-22,5.670000076293945,5.380000114440918,5.670000076293945,5.46999979019165,10988700,5.46999979019165
2017-03-23,5.53000020980835,5.380000114440918,5.429999828338623,5.389999866485596,7079600,5.389999866485596
