Date,High,Low,Open,Close,Volume,Adj Close
2017-01-03 00:00:00,244.92308044433594,241.53846740722656,243.61538696289062,243.76922607421875,4179435.0,226.0608367919922
2017-01-04 00:00:00,244.84616088867188,243.23077392578125,244.23077392578125,243.84616088867188,2787577.0,226.1322021484375
2017-01-05 00:00:00,244.23077392578125,240.84616088867188,242.84616088867188,242.46153259277344,3361384.0,224.84815979003906
2017-01-06 00:00:00,244.38461303710938,241.23077392578125,242.92308044433594,243.15383911132812,2875704.0,225.4901885986328
2017-01-09 00:00:00,243.53846740722656,241.76922607421875,243.38461303710938,242.0,2764125.0,224.42013549804688
2017-01-10 00:00:00,243.23077392578125,241.3076934814453,242.0,241.3076934814453,3536325.0,223.77816772460938
2017-01-11 00:00:00,242.46153259277344,240.3076934814453,240.3076934814453,242.07691955566406,3690063.0,224.49151611328125
2017-01-12 00:00:00,242.07691955566406,239.46153259277344,241.92308044433594,241.46153259277344,3889093.0,223.9207763671875
2017-01-13 00:00:00,241.92308044433594,240.38461303710938,241.23077392578125,241.23077392578125,3162094.0,223.70680236816406
2017-01-17 00:00:00,241.92308044433594,239.6923065185547,239.76922607421875,240.53846740722656,3747549.0,223.06478881835938
2017-01-18 00:00:00,241.07691955566406,239.46153259277344,240.07691955566406,240.23077392578125,3211182.0,222.7794952392578
2017-01-19 00:00:00,241.07691955566406,238.84616088867188,240.38461303710938,240.07691955566406,4900727.0,222.63677978515625
2017-01-20 00:00:00,237.6923065185547,233.07691955566406,236.61538696289062,234.84616088867188,10861851.0,217.7859649658203
2017-01-23 00:00:00,234.6923065185547,227.53846740722656,234.61538696289062,228.84616088867188,7682142.0,212.2218475341797
2017-01-24 00:00:00,231.23077392578125,229.38461303710938,229.6923065185547,230.76922607421875,4379245.0,214.00521850585938
2017-01-25 00:00:00,234.38461303710938,232.46153259277344,234.0,233.61538696289062,4957121.0,216.64462280273438
2017-01-26 00:00:00,234.53846740722656,231.76922607421875,234.15383911132812,233.23077392578125,3479723.0,216.2879638671875
2017-01-27 00:00:00,234.15383911132812,230.3076934814453,233.84616088867188,230.84616088867188,3900728.0,214.07659912109375
2017-01-30 00:00:00,231.53846740722656,229.0,230.46153259277344,230.46153259277344,3407534.0,213.7199249267578
2017-01-31 00:00:00,230.0,226.92308044433594,229.61538696289062,228.46153259277344,5031442.0,211.86520385742188
2017-02-01 00:00:00,229.3076934814453,227.38461303710938,228.6923065185547,228.38461303710938,3338699.0,211.7938232421875
2017-02-02 00:00:00,228.53846740722656,226.92308044433594,227.53846740722656,228.3076934814453,2822235.0,211.7225341796875
2017-02-03 00:00:00,229.23077392578125,227.23077392578125,229.15383911132812,228.46153259277344,4043559.0,211.86520385742188
2017-02-06 00:00:00,228.84616088867188,227.46153259277344,228.3076934814453,228.15383911132812,3084263.0,211.57986450195312
2017-02-07 00:00:00,229.3076934814453,227.15383911132812,228.84616088867188,227.38461303710938,3091179.0,210.8665008544922
2017-02-08 00:00:00,227.23077392578125,225.07691955566406,227.0,226.38461303710938,4183582.0,209.9391326904297
2017-02-09 00:00:00,228.46153259277344,226.61538696289062,227.07691955566406,227.61538696289062,2816580.0,211.08053588867188
2017-02-10 00:00:00,228.84616088867188,227.3076934814453,228.76922607421875,228.61538696289062,2962323.0,212.00784301757812
2017-02-13 00:00:00,231.23077392578125,228.6923065185547,229.84616088867188,231.07691955566406,4812600.0,214.2905731201172
2017-02-14 00:00:00,232.92308044433594,230.15383911132812,231.76922607421875,232.92308044433594,4553679.0,216.00259399414062
2017-02-15 00:00:00,233.46153259277344,232.15383911132812,233.0,233.46153259277344,3311399.0,216.50198364257812
2017-02-16 00:00:00,234.38461303710938,233.07691955566406,233.46153259277344,234.23077392578125,3371225.0,217.21530151367188
2017-02-17 00:00:00,234.15383911132812,232.3076934814453,233.92308044433594,233.61538696289062,2840422.0,216.64462280273438
2017-02-21 00:00:00,235.3076934814453,233.38461303710938,233.92308044433594,234.76922607421875,3931330.0,217.7146453857422
2017-02-22 00:00:00,235.0,232.76922607421875,234.76922607421875,233.3076934814453,3916185.0,216.35928344726562
2017-02-23 00:00:00,231.38461303710938,229.61538696289062,231.07691955566406,230.92308044433594,3763227.0,215.85594177246094
2017-02-24 00:00:00,232.23077392578125,229.07691955566406,229.53846740722656,232.23077392578125,3552081.0,217.0783233642578
2017-02-27 00:00:00,231.92308044433594,230.0,231.15383911132812,230.3076934814453,3064334.0,215.28073120117188
2017-02-28 00:00:00,231.38461303710938,228.23077392578125,230.6923065185547,229.3076934814453,5084547.0,214.34596252441406
2017-03-01 00:00:00,233.46153259277344,229.38461303710938,230.61538696289062,232.23077392578125,4794790.0,217.0783233642578
2017-03-02 00:00:00,232.53846740722656,230.76922607421875,232.53846740722656,232.23077392578125,3593252.0,217.0783233642578
2017-03-03 00:00:00,232.46153259277344,231.15383911132812,232.23077392578125,231.6923065185547,2594410.0,216.5749969482422
2017-03-06 00:00:00,231.38461303710938,230.15383911132812,230.76922607421875,230.76922607421875,3044678.0,215.71212768554688
2017-03-07 00:00:00,230.6923065185547,229.15383911132812,230.23077392578125,229.6923065185547,3897777.0,214.70550537109375
